gene_callers_id	KO_ID	function	sample	coverage	detection
1480719	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	27.665997322623827	0.9812583668005356
1480719	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	0	0
965607	K02568	nitrate reductase (cytochrome), electron transfer subunit	St2_S13B	12.488304093567251	1
965607	K02568	nitrate reductase (cytochrome), electron transfer subunit	St2_S13M	0	0
813369	K02305	nitric oxide reductase subunit C	St2_S13B	23.37530864197531	1
813369	K02305	nitric oxide reductase subunit C	St2_S13M	0	0
2013728	K02567	nitrate reductase (cytochrome) [EC:1.9.6.1]	St2_S13B	9.626436781609195	0.946360153256705
2013728	K02567	nitrate reductase (cytochrome) [EC:1.9.6.1]	St2_S13M	0	0
2290077	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	9119.114180478822	1
2290077	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	8907.052486187846	1
1418801	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	163.5407026563839	1
1418801	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	43.35646958011996	0.5424164524421594
2018951	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13B	21.554585152838428	1
2018951	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13M	0	0
2210362	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13B	38.83107497741644	1
2210362	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13M	12.731707317073171	0.2872628726287263
1631676	K15864	nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]	St2_S13B	10.63901018922853	0.9213973799126638
1631676	K15864	nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]	St2_S13M	0	0
1584359	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	42.59625468164794	1
1584359	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	44.678651685393255	0.7737827715355805
2412112	K02568	nitrate reductase (cytochrome), electron transfer subunit	St2_S13B	14.446428571428571	1
2412112	K02568	nitrate reductase (cytochrome), electron transfer subunit	St2_S13M	0	0
2171711	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	14.442401960784316	1
2171711	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	0	0
1590238	K02305	nitric oxide reductase subunit C	St2_S13B	5.023121387283237	0.8497109826589595
1590238	K02305	nitric oxide reductase subunit C	St2_S13M	20.886319845857415	0.28709055876685935
163373	K00376	nitrous-oxide reductase [EC:1.7.2.4]	St2_S13B	16.59153005464481	1
163373	K00376	nitrous-oxide reductase [EC:1.7.2.4]	St2_S13M	38.954918032786885	0.3975409836065574
678080	K02568	nitrate reductase (cytochrome), electron transfer subunit	St2_S13B	3.6405228758169934	1
678080	K02568	nitrate reductase (cytochrome), electron transfer subunit	St2_S13M	0	0
1824372	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13B	384.4372093023256	1
1824372	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13M	52.992248062015506	0.7682170542635659
1094781	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13B	15727.847417840376	1
1094781	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13M	8005.466353677622	1
2332334	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13B	99.9866979655712	1
2332334	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13M	14.769953051643192	0.29029733959311427
744452	K02305	nitric oxide reductase subunit C	St2_S13B	7.520710059171598	1
744452	K02305	nitric oxide reductase subunit C	St2_S13M	0.591715976331361	0.2958579881656805
574423	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	92.6695278969957	1
574423	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	196.61158798283265	0.9856938483547926
288202	K02305	nitric oxide reductase subunit C	St2_S13B	18.1984126984127	1
288202	K02305	nitric oxide reductase subunit C	St2_S13M	25.035714285714285	0.4265873015873016
435135	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	70.34745762711864	1
435135	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	21.37641242937853	0.326271186440678
1435882	K02568	nitrate reductase (cytochrome), electron transfer subunit	St2_S13B	14.319444444444445	1
1435882	K02568	nitrate reductase (cytochrome), electron transfer subunit	St2_S13M	0	0
773984	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13B	9.2984496124031	1
773984	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13M	0	0
1991999	K02568	nitrate reductase (cytochrome), electron transfer subunit	St2_S13B	21.115853658536587	1
1991999	K02568	nitrate reductase (cytochrome), electron transfer subunit	St2_S13M	0	0
1688715	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13B	14.248299319727892	1
1688715	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13M	0	0
838930	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13B	11.231433506044905	1
838930	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13M	0	0
1185798	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	28.050595238095237	0.9955357142857144
1185798	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	32.22767857142857	0.6592261904761905
841939	K00376	nitrous-oxide reductase [EC:1.7.2.4]	St2_S13B	10.830795262267344	0.9035532994923858
841939	K00376	nitrous-oxide reductase [EC:1.7.2.4]	St2_S13M	0	0
931374	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	10.080979284369114	1
931374	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	0	0
1696038	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	54.1427255985267	1
1696038	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	5.196132596685083	0.14825046040515655
174546	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	50.024179620034545	1
174546	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	10.360967184801382	0.25906735751295334
666396	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	623.026455026455	1
666396	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	720.0867724867725	0.9777777777777776
2388297	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13B	12.557539682539682	0.9623015873015872
2388297	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13M	79.94642857142857	0.8452380952380952
659565	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13B	30.885313531353138	0.900990099009901
659565	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13M	79.38696369636963	0.7475247524752475
659566	K00370	nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]	St2_S13B	98.99553969669938	0.999702646446625
659566	K00370	nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]	St2_S13M	46.664882545346416	0.6366339577757955
1866615	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	163.49171270718233	0.996316758747698
1866615	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	7.6040515653775325	0.23941068139963168
1966268	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13B	29.107017543859648	0.968421052631579
1966268	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13M	0	0
419316	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13B	1270.8937329700273	1
419316	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13M	401.2161671207993	0.7956403269754768
2343082	K02305	nitric oxide reductase subunit C	St2_S13B	16.412780656303973	1
2343082	K02305	nitric oxide reductase subunit C	St2_S13M	5.699481865284974	0.32642487046632124
677555	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13B	89.77151799687012	1
677555	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13M	50.80203442879499	0.52660406885759
371414	K02305	nitric oxide reductase subunit C	St2_S13B	18.940988835725676	1
371414	K02305	nitric oxide reductase subunit C	St2_S13M	0.23923444976076555	0.23923444976076555
189553	K00376	nitrous-oxide reductase [EC:1.7.2.4]	St2_S13B	11.019969278033797	1
189553	K00376	nitrous-oxide reductase [EC:1.7.2.4]	St2_S13M	0	0
2362307	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	710.1470588235294	1
2362307	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	542.3333333333334	0.996078431372549
865141	K02305	nitric oxide reductase subunit C	St2_S13B	9.940409683426443	0.9217877094972068
865141	K02305	nitric oxide reductase subunit C	St2_S13M	0	0
541901	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	3614.315831344471	1
541901	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	2636.428798727128	1
1425850	K00376	nitrous-oxide reductase [EC:1.7.2.4]	St2_S13B	8.3422391857506355	1
1425850	K00376	nitrous-oxide reductase [EC:1.7.2.4]	St2_S13M	0	0
854645	K02305	nitric oxide reductase subunit C	St2_S13B	29.91111111111111	0.9133333333333332
854645	K02305	nitric oxide reductase subunit C	St2_S13M	0	0
1821176	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13B	17.366300366300365	1
1821176	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13M	0	0
1787011	K00376	nitrous-oxide reductase [EC:1.7.2.4]	St2_S13B	24.127147766323024	1
1787011	K00376	nitrous-oxide reductase [EC:1.7.2.4]	St2_S13M	0	0
1624701	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	93.27224008574493	1
1624701	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	0	0
2172851	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	81.96275605214153	0.9739292364990688
2172851	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	83.78026070763501	0.925512104283054
798212	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13B	10.5	1
798212	K00368	nitrite reductase (NO-forming) [EC:1.7.2.1]	St2_S13M	0	0
594548	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13B	44.55320813771518	1
594548	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	St2_S13M	0.01564945226917058	0.01564945226917058
496996	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13B	12.026094276094277	0.9713804713804712
496996	K04561	nitric oxide reductase subunit B [EC:1.7.2.5]	St2_S13M	17.423400673400675	0.3787878787878788
