gene_callers_id	KO_ID	function	sample	coverage	detection
995225	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	93.66472416472416	1
995225	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	28.608003108003107	0.5163170163170163
1752668	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	114.848926690968	1
1752668	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	19.2138517618469	0.5658161198865937
2265159	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	24.81214024071167	1
2265159	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
1814985	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	21.677966101694917	1
1814985	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
2006005	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	52.16773602199817	0.9996944699052857
2006005	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0.2746715551481821	0.0916590284142988
1252046	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	34.63420917053065	1
1252046	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	11.743431221020092	0.20659453889747553
387887	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	64.06703182055294	1
387887	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	32.8320292123109	0.4979134063641106
895173	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	64.1829753381066	1
895173	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
1792697	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	43.7431643625192	0.9987711213517664
1792697	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	3.6344086021505375	0.05099846390168971
214004	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	150.34028776978417	1
214004	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	18.2947242206235	0.384652278177458
2486004	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	326.497619047619	1
2486004	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	157.2253968253968	0.8571428571428571
168024	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	203.6441507586882	1
168024	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	104.30200685266765	0.7858541360744004
1531034	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	33.30211335254563	0.999519692603266
1531034	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	27.175792507204612	0.45917387127761766
545657	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	21.840463458110516	0.9803921568627452
545657	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
555400	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	58.068416865552905	1
555400	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
184833	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	45.84176029962547	0.848314606741573
184833	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	41.8623595505618	0.7762172284644194
1037553	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	33.97025171624714	0.965675057208238
1037553	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
2255123	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	30.66360294117647	0.9577205882352942
2255123	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	22.995098039215687	0.4810049019607843
1246448	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	15.415169660678645	0.9840319361277444
1246448	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	0	0
778826	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	28.018682399213372	0.95968534906588
778826	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	56.88397246804326	0.6037364798426745
1995526	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	57.78105056455572	1
1995526	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	32.12346588119784	0.5208640157093766
22756	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	78.13438320209974	1
22756	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	63.7501312335958	0.7719160104986876
937098	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13B	32.227832882476704	1
937098	K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	St2_S13M	17.445145776976254	0.4586714758040277
2422988	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13B	49.04591611479029	0.9889624724061812
2422988	K02470	DNA gyrase subunit B [EC:5.6.2.2]	St2_S13M	22.818101545253864	0.47770419426048566
